height_inches,height_cm,plays,birth_date,birthplace,player_id,full_name,best_rank,first_appearance,last_appearance,represented_country
"5' 9""",1.75m,Right-Handed,Mar 10 1997,"Flawil, Switzerland",319001.0,Belinda Bencic,4.0,2011-12-19 00:00:00,2025-08-18,SUI
"5' 8""",1.72m,Right-Handed,Apr 24 2002,"Gold Coast, Australia",326653.0,Olivia Gadecki,83.0,2019-09-16 00:00:00,2025-08-18,AUS
"5' 5""",1.65m,Right-Handed,Jun 28 2004,,330149.0,Dominika Salkova,129.0,2021-10-11 00:00:00,2025-08-18,CZE
"5' 8""",1.73m,Right-Handed,Feb 17 2000,"Kakhovka, Ukraine",325338.0,Yuliia Starodubtseva,79.0,2023-05-22 00:00:00,2025-08-18,UKR
"5' 5""",1.64m,Right-Handed,May 15 1998,"Firenze, Italy",323149.0,Lucrezia Stefanini,100.0,2016-02-22 00:00:00,2025-08-18,ITA
"5' 8""",1.73m,Left-Handed,Apr 14 2001,"Te Anau, New-Zealand",324576.0,Lulu Sun,39.0,2016-02-22 00:00:00,2025-08-18,NZL
5' 11'',1.80m,Left-Handed,Aug 9 2005,"Andorra-la-Vella, Andorra",330352.0,Victoria Jimenez Kasintseva,121.0,2021-03-08 00:00:00,2025-08-18,AND
5' 5'',1.64m,Right-Handed,Jun 24 2004,"Krasnoyarsk, Russia",330151.0,Erika Andreeva,65.0,2021-03-08 00:00:00,2025-08-18,RUS
,,Right-Handed,Jan 12 2000,"Modiin, Israel",323091.0,Lina Glushko,201.0,2018-03-19 00:00:00,2025-08-18,ISR
"5' 11""",1.8m,Left-Handed,Apr 6 2002,"Valencia, Spain",326891.0,Leyre Romero Gormaz,156.0,2021-03-08 00:00:00,2025-08-18,ESP
"5' 11""",1.8m,Left-Handed,Jun 20 2007,"Trnava, Slovakia",332467.0,Renata Jamrichova,366.0,2022-10-24 00:00:00,2025-08-18,SVK
"5' 7""",1.69m,Left-Handed,Jan 11 2005,"Auckland, New Zealand",330275.0,Vivian Yang,759.0,2023-08-21 00:00:00,2025-08-18,NZL
"5' 6""",1.68m,Right-Handed,Nov 2 1996,"Zagreb, Croatia",320945.0,Jana Fett,97.0,2014-09-22 00:00:00,2025-08-18,CRO
"5' 7""",1.69m,Right-Handed,Nov 18 1994,"Cetinje, Montenegro",317684.0,Danka Kovinic,46.0,2011-02-21 00:00:00,2025-08-18,MNE
,,Right-Handed,Jun 17 2004,"Mar del Plata, Argentine",329081.0,Solana Sierra,145.0,2019-11-25 00:00:00,2025-08-18,ARG
"5' 6""",1.68m,Right-Handed,Dec 19 1997,"Townsville, Australia",320013.0,Lizette Cabrera,119.0,2013-06-17 00:00:00,2025-08-18,AUS
,,Left-Handed,Sep 16 2002,"Riga, Latvia",329457.0,Darja Semenistaja,106.0,2019-11-25 00:00:00,2025-08-18,LAT
"5' 8""",1.78m,Left-Handed,Jul 8 1999,"Antalya, Turkey",321834.0,Ipek Oz,163.0,2018-03-05 00:00:00,2025-08-18,TUR
,,Right-Handed,Apr 29 2002,"Vienna, Austria",327061.0,Sinja Kraus,151.0,2018-10-15 00:00:00,2025-08-18,AUT
1.70m,1.70m,Right-Handed,Sep 24 2002,"Galicia, Spain",328139.0,Jessica Bouzas Maneiro,54.0,2021-03-08 00:00:00,2025-08-18,ESP
5' 11'',1.80m,Right-Handed,May 5 1996,"Cairo, Egypt",318711.0,Mayar Sherif,31.0,2013-06-17 00:00:00,2025-08-18,EGY
"5' 6""",1.68m,Left-Handed,Sep 6 2002,"Montreal, Quebec",326735.0,Leylah Fernandez,13.0,2018-03-19 00:00:00,2025-08-18,CAN
"5' 4""",1.63m,Right-Handed,Jul 10 2002,"Singburi, Thailand",326929.0,Mananchaya Sawangkaew,129.0,2018-10-15 00:00:00,2025-08-18,THA
5' 11'',1.82m,Right-Handed,Jun 5 1998,"Bucharest, Romania",320319.0,Jaqueline Cristian,49.0,2013-06-10 00:00:00,2025-08-18,ROU
"5' 7""",1.7m,Right-Handed,May 29 2002,"Pergamino, Argentina",327287.0,Julia Riera,93.0,2019-09-16 00:00:00,2025-08-18,ARG
"5' 6""",1.68m,Right-Handed,Dec 15 1989,"Tambov, Russia",312413.0,Arina Rodionova,97.0,2005-08-22 00:00:00,2025-08-18,AUS
,,Right-Handed,Apr 2 2007,"Prague, Czech Republic",331545.0,Brenda Fruhvirtova,87.0,2022-02-14 00:00:00,2025-08-18,CZE
"5' 6""",1.67m,Right-Handed,Feb 4 1998,"Brisbane, Australia",321906.0,Kaylah McPhee,199.0,2016-03-21 00:00:00,2025-08-18,AUS
"5' 7""",1.70m,Right-Handed,May 19 1992,"St. Peter Port,Guernsey",316981.0,Heather Watson,38.0,2010-01-25 00:00:00,2025-08-18,GBR
"5' 9""",1.75m,Right-Handed,Mar 27 1996,"Shrirampur, India",318907.0,Rutuja Bhosale,313.0,2011-12-19 00:00:00,2025-08-18,IND
,,-,Jul 2 2002,"Seoul, South-Korea",326561.0,Sohyun Park,287.0,2019-09-16 00:00:00,2025-08-18,KOR
"5' 8""",1.73m,Right-Handed,May 28 1995,"Lagnasco, Italy",318201.0,Camilla Rosatello,225.0,2011-12-19 00:00:00,2025-08-18,ITA
5' 4'',1.64m,Right-Handed,Aug 2 1994,"Sao Paulo, Brazil",317155.0,Laura Pigossi,100.0,2012-08-06 00:00:00,2025-08-18,BRA
,,Left-Handed,Dec 12 2001,"Hyderabad, India",328071.0,Shrivalli Bhamidipaty,301.0,2021-03-08 00:00:00,2025-08-18,IND
"5' 11""",1.81m,Right-Handed,Nov 20 2001,"Cincinnati, OH, USA",325725.0,Caty McNally,54.0,2017-09-11 00:00:00,2025-08-18,USA
5' 7'',1.71m,Right-Handed,Jun 30 1997,Belarus,320759.0,Iryna Shymanovich,154.0,2014-01-20 00:00:00,2025-08-18,BLR
"5' 4""",1.63m,Right-Handed,May 11 1995,"Miramar, FL, USA",317443.0,Sachia Vickery,73.0,2011-08-01 00:00:00,2025-08-18,USA
,,Right-Handed,Mar 30 1993,Germany,316464.0,Emina Bektas,82.0,2013-09-09 00:00:00,2025-08-18,USA
,,Right-Handed,May 12 1996,China,322451.0,Xiaodi You,166.0,2014-11-03 00:00:00,2025-08-18,CHN
"5' 11""",1.81m,Right-Handed,Aug 26 1990,"Bucharest, Romania",313169.0,Irina-Camelia Begu,22.0,2006-12-04 00:00:00,2025-08-18,ROU
"6' 0""",1.85m,Right-Handed,Jan 20 1991,"Maribor, Slovenia",313968.0,Polona Hercog,35.0,2006-11-13 00:00:00,2025-08-18,SLO
5' 7'',1.70m,Left-Handed,Dec 2 2003,"Reinbek, Germany",328631.0,Noma Noha Akugue,142.0,2021-03-08 00:00:00,2025-08-18,GER
"5' 10""",1.79m,Right-Handed,May 10 1993,"Sopron, Hungary",317070.0,Timea Babos,25.0,2009-08-24 00:00:00,2025-08-04,HUN
,,Right-Handed,Sep 30 2002,"Zagreb, Croatia",330236.0,Tara Wurth,145.0,2020-09-28 00:00:00,2025-08-18,CRO
5' 4'',1.64m,Right-Handed,Mar 18 1995,"Stei, Romania",318352.0,Irina Bara,104.0,2013-09-09 00:00:00,2025-08-18,ROU
"6' 0""",1.84m,Right-Handed,May 14 1993,"Saint Pol sur Mer, France",315616.0,Kristina Mladenovic,10.0,2008-11-03 00:00:00,2025-08-18,FRA
5' 8'',1.73m,Right-Handed,Nov 6 1997,"Bucharest, Romania",320408.0,Elena-Gabriela Ruse,51.0,2016-01-25 00:00:00,2025-08-18,ROU
5' 4'',1.64m,Right-Handed,Jul 25 1994,"Nis, Serbia",317349.0,Natalija Stevanovic,145.0,2011-02-21 00:00:00,2025-08-18,SRB
,,Right-Handed,Apr 21 2000,"Guimarães, Portugal",324948.0,Francisca Jorge,176.0,2018-03-19 00:00:00,2025-08-18,POR
,,Right-Handed,Apr 7 2004,"Guimarães, Portugal",328730.0,Matilde Jorge,295.0,2021-03-08 00:00:00,2025-08-18,POR
"5' 11""",1.80m,Left-Handed,May 21 1986,"Tashkent, Uzbekistan",120420.0,Varvara Lepchenko,19.0,2002-09-30 00:00:00,2025-08-18,USA
,,Right-Handed,May 10 1995,,318559.0,Tena Lukas,200.0,2011-12-19 00:00:00,2025-08-18,CRO
,,-,Jul 6 2002,"Saint-Petersburg, Russia",330102.0,Julia Avdeeva,188.0,2021-03-08 00:00:00,2025-08-18,RUS
"5' 9""",1.75m,Right-Handed,May 16 2003,"Dijon, France",328884.0,Lois Boisson,152.0,2021-03-08 00:00:00,2025-08-18,FRA
"5' 10 1/2""",1.79m,Right-Handed,Jul 1 1994,"Versailles, France",318839.0,Chloe Paquet,96.0,2011-12-19 00:00:00,2025-08-18,FRA
"5' 9""",1.75m,Right-Handed,Sep 26 1996,"Bayonne, France",319421.0,Jessika Ponchet,104.0,2014-11-03 00:00:00,2025-08-18,FRA
,,Right-Handed,Dec 1 2001,"Boiarka, Ukraine",325991.0,Carole Monnet,162.0,2019-09-16 00:00:00,2025-08-18,FRA
,,-,Feb 19 1999,"Barcelona, Spain",324786.0,Guiomar Maristany Zuleta De Reales,179.0,2017-08-28 00:00:00,2025-08-18,ESP
,,Right-Handed,Jan 9 2004,"Dubrovnik, Croatia",330894.0,Lucija Ciric Bagaric,157.0,2022-10-24 00:00:00,2025-08-18,CRO
"5 '10""",1.79m,Right-Handed,Sep 22 1999,"Zagreb, Croatia",323171.0,Lea Boskovic,161.0,2018-03-19 00:00:00,2025-08-18,CRO
"5 ' 8""",1.72m,Right-Handed,May 14 1996,"Zrenjanin, Serbia",319706.0,Dejana Radanovic,187.0,2013-06-17 00:00:00,2025-08-18,SRB
5' 7'',1.70m,Right-Handed,May 19 2001,"Boca Raton, Florida",326379.0,Elizabeth Mandlik,97.0,2019-08-26 00:00:00,2025-08-18,USA
"5' 11""",1.80m,Right-Handed,Aug 3 1994,"Tetovo, North Macedonia",319311.0,Lina Gjorcheska,170.0,2011-12-19 00:00:00,2025-08-18,MKD
,,Right-Handed,Apr 23 2004,"Dnipro, Ukraine",329858.0,Anastasiya Soboleva,197.0,2021-04-26 00:00:00,2025-08-18,UKR
5' 7'',1.69m,Right-Handed,Aug 16 1994,"Beroun, Czech Republic",318488.0,Jesika Maleckova,191.0,2011-12-19 00:00:00,2025-08-18,CZE
,,Right-Handed,Aug 31 2004,"Palermo, Italy",330372.0,Giorgia Pedone,183.0,2022-10-24 00:00:00,2025-08-18,ITA
,,Right-Handed,Jul 1 1998,"Lugano, Switzerland",321032.0,Susan Bandecchi,164.0,2016-02-22 00:00:00,2025-08-18,SUI
"5' 6""",1.70m,Right-Handed,Sep 28 1998,"Balatonboglar, Hungary",325956.0,Panna Udvardy,76.0,2017-04-10 00:00:00,2025-08-18,HUN
,,-,Jul 7 2003,"Pisa, Italy",329308.0,Beatrice Ricci,367.0,2022-10-24 00:00:00,2025-08-18,ITA
,,Right-Handed,Jul 27 2003,"Brooklyn, NY, USA",327834.0,Elvina Kalieva,168.0,2019-09-16 00:00:00,2025-08-18,USA
"5' 9""",1.75m,Right-Handed,May 16 1996,"Morristown, NJ, USA",320218.0,Louisa Chirico,58.0,2012-08-06 00:00:00,2025-08-18,USA
,,Right-Handed,Oct 8 1998,"Alba Iulia, Romania",323119.0,Miriam Bulgaru,176.0,2016-07-18 00:00:00,2025-08-18,ROU
,,-,Feb 15 1996,"Sochi, Russia",328308.0,Ekaterina Makarova,158.0,2018-10-15 00:00:00,2025-08-18,RUS
5' 7'',1.70m,Right-Handed,Jun 16 2000,"Mississauga, Ontario, Canada",325088.0,Bianca Andreescu,4.0,2016-01-25 00:00:00,2025-08-18,CAN
"6' 1""",1.85m,Right-Handed,Jul 11 1990,"Bad Segeberg, Germany",315365.0,Mona Barthel,23.0,2008-10-27 00:00:00,2025-08-18,GER
,,Right-Handed,May 15 1999,"Sydney, Australia",322351.0,Seone Mendez,198.0,2016-02-22 00:00:00,2025-08-04,AUS
5' 11'',1.80m,Right-Handed,Aug 21 1996,"Olomouc, Czech Republic",322191.0,Karolina Muchova,8.0,2014-11-03 00:00:00,2025-08-18,CZE
6',1.83m,Right-Handed,Jul 23 2002,"Nogent-sur-Marne, France",329090.0,Selena Janicijevic,153.0,2019-09-16 00:00:00,2025-08-18,FRA
"5' 11""",1.80m,-,Nov 21 1997,"Beijing, China",322925.0,Xinyu Gao,164.0,2014-11-03 00:00:00,2025-08-18,CHN
"5' 7""",1.69m,Right-Handed,Mar 22 2001,"Croissy Beaubourg, France",327127.0,Margaux Rouvroy,211.0,2019-09-16 00:00:00,2025-08-18,FRA
5' 7'',1.70m,Right-Handed,Mar 24 1991,"Jesenice, Slovenia",315294.0,Dalila Jakupovic,69.0,2008-11-03 00:00:00,2025-08-18,SLO
,,-,Apr 25 2001,"Tour, France",328625.0,Diana Martynov,354.0,2019-09-16 00:00:00,2025-08-18,FRA
,,Right-Handed,Apr 8 1996,"Karlsruhe, Germany",319444.0,Caroline Werner,361.0,2014-11-03 00:00:00,2025-08-18,GER
"5' 11""",1.8m,Right-Handed,Jul 21 1999,"Oradea, Romania",324360.0,Maria Mateas,190.0,2017-10-02 00:00:00,2025-08-18,USA
"5' 7""",1.75m,Right-Handed,Feb 20 1994,"Nikolayev, Ukraine",316739.0,Kateryna Baindl,62.0,2010-07-05 00:00:00,2025-08-18,UKR
,,Right-Handed,Mar 10 2008,"Prague, Czech Republic",333944.0,Laura Samson,324.0,2024-02-26 00:00:00,2025-08-18,CZE
5' 9'',1.76m,Right-Handed,May 16 1994,"Vaduz, Liechtenstein",317286.0,Kathinka Von Deichmann,153.0,2013-06-17 00:00:00,2025-08-18,LIE
"5' 5""",1.64m,Left-Handed,Oct 11 2001,"Dabrowa Gornicza, Poland",325639.0,Maja Chwalinska,128.0,2017-04-10 00:00:00,2025-08-18,POL
5' 9'',1.76m,Right-Handed,Oct 21 2000,"Beringen, Switzerland",324028.0,Leonie Kung,144.0,2017-04-10 00:00:00,2025-08-18,SUI
"5' 5""",1.64m,Left-Handed,Jan 1 1998,"Batumi, Georgia",320592.0,Mariam Bolkvadze,151.0,2014-09-22 00:00:00,2025-08-18,GEO
6',1.84m,Right-Handed,Oct 25 1991,"Sofia, Bulgaria",316588.0,Isabella Shinikova,133.0,2011-02-21 00:00:00,2025-08-18,BUL
"5' 9""",1.76m,-,Jan 25 2003,"Mörfelden-Walldorf, Germany",331290.0,Gina Feistel,298.0,2023-08-21 00:00:00,2025-08-18,POL
"5' 10""",1.77m,Right-Handed,Dec 7 1990,"Ahaus, Germany",313131.0,Urszula Radwanska,29.0,2005-08-22 00:00:00,2025-08-18,POL
"5' 8""",1.72m,Right-Handed,Oct 18 1993,"Almaty, Kazakhstan",315696.0,Zarina Diyas,31.0,2008-12-08 00:00:00,2025-08-18,KAZ
,,Right-Handed,Jun 18 2004,"Olomouc, Czech Republic",329061.0,Linda Klimovicova,184.0,2022-10-24 00:00:00,2025-08-18,POL
5' 11'',1.80m,Right-Handed,May 11 1998,"Kosice, Slovakia",322277.0,Viktoria Hruncakova,43.0,2014-11-03 00:00:00,2025-08-18,SVK
,,Right-Handed,Oct 2 2000,"Kaohsiung, Taiwan",324830.0,En-Shuo Liang,150.0,2018-05-28 00:00:00,2025-08-18,TPE
"5' 7""",1.7m,Right-Handed,Mar 13 1995,"Pusan, South Korea",317065.0,Su Jeong Jang,114.0,2011-08-22 00:00:00,2025-08-18,KOR
,,Right-Handed,Dec 4 2005,"Zagreb, Croatia",330799.0,Petra Marcinko,132.0,2022-04-04 00:00:00,2025-08-18,CRO
,,Right-Handed,Dec 30 1999,"Postojna, Slovenia",327655.0,Veronika Erjavec,165.0,2018-03-19 00:00:00,2025-08-18,SLO
,,Right-Handed,Apr 21 2004,"Athens, Greece",329567.0,Dimitra Pavlou,410.0,2022-10-24 00:00:00,2025-08-18,GRE
,,Right-Handed,Sep 25 2003,,328034.0,Kristina Dmitruk,216.0,2021-03-08 00:00:00,2025-08-18,BLR
,,Right-Handed,Jun 24 2000,"Torre del Greco, Italy",325433.0,Nuria Brancaccio,167.0,2018-03-19 00:00:00,2025-08-18,ITA
,,Right-Handed,Mar 4 2003,"Perugia, Italy",329721.0,Matilde Paoletti,262.0,2021-03-08 00:00:00,2025-08-18,ITA
"5' 4""",,Right-Handed,Oct 28 2001,"Sidcup, England",329918.0,Sonay Kartal,84.0,2022-02-28 00:00:00,2025-08-18,GBR
"5' 5""",1.65m,Right-Handed,Nov 11 1995,"Tokyo, Japan",321495.0,Yuriko Miyazaki,132.0,2013-11-11 00:00:00,2025-08-18,GBR
"5'11""",1.80m,Right-Handed,Jul 27 1994,"Bucharest, Romania",317171.0,Patricia Maria Tig,56.0,2011-11-28 00:00:00,2025-08-18,ROU
,,Left-Handed,Dec 3 1991,"Tbilissi, Georgia",314660.0,Ekaterine Gorgodze,108.0,2006-11-13 00:00:00,2025-08-18,GEO
5' 10'',1.78m,Right-Handed,Feb 9 1993,"Preveza, Greece",316009.0,Despina Papamichail,143.0,2008-11-03 00:00:00,2025-08-18,GRE
,,Right-Handed,Mar 22 2001,"Bern, Switzerland",327219.0,Valentina Ryser,231.0,2019-09-16 00:00:00,2025-08-18,SUI
,,Left-Handed,Mar 16 1995,"Eupen, Belgium",319433.0,Marie Benoit,188.0,2013-06-17 00:00:00,2025-08-18,BEL
,,Right-Handed,Jul 7 2004,"Thung Song, Thailand",329651.0,Lanlana Tararudee,171.0,2022-10-24 00:00:00,2025-08-18,THA
"5' 10""",1.77m,Right-Handed,Jan 21 1989,"Tianjin, China",311779.0,Shuai Zhang,22.0,2005-08-22 00:00:00,2025-08-18,CHN
"5' 6""",1.68m,Right-Handed,Sep 27 1991,"Constanta, Romania",314320.0,Simona Halep,1.0,2008-06-23 00:00:00,2025-02-03,ROU
"5' 4""",1.63,Right-Handed,Jun 10 1999,"Foshan, China",322417.0,Ye-Xin Ma,177.0,2018-03-05 00:00:00,2025-08-18,CHN
,,-,May 30 2005,,329824.0,Han Shi,215.0,2023-08-21 00:00:00,2025-08-18,CHN
"5' 8""",1.73m,Right-Handed,Aug 31 2005,"Tokyo, Japan",331963.0,Sayaka Ishii,197.0,2022-10-24 00:00:00,2025-08-18,JPN
"5' 5""",1.65m,Right-Handed,Oct 6 1995,"Okayama, Japan",319183.0,Kyoka Okamura,223.0,2014-09-22 00:00:00,2025-08-18,JPN
"5' 4""",1.63m,Right-Handed,Feb 25 1998,"Fontana, CA, USA",321743.0,Hanna Chang,169.0,2016-07-18 00:00:00,2025-08-18,USA
,,Left-Handed,Oct 20 2003,,331361.0,Xinxin Yao,263.0,2022-10-24 00:00:00,2025-08-18,CHN
,,Right-Handed,Aug 30 2005,"Vidnoye, Russia",330905.0,Elena Pridankina,176.0,2022-10-24 00:00:00,2025-08-18,RUS
,,-,Jun 9 1995,"Donetsk, Ukraine",319133.0,Valeriya Strakhova,231.0,2011-12-19 00:00:00,2025-08-18,UKR
5'11,1.80m,Right-Handed,Sep 9 2000,"Irvine, CA, USA",324361.0,Carson Branstine,252.0,2018-03-19 00:00:00,2025-08-18,CAN
,,-,Nov 24 2006,"Santiago, Chile",331405.0,Antonia Vergara Rivera,689.0,2024-11-04 00:00:00,2025-08-18,CHI
,,Left-Handed,Jun 12 2002,,326908.0,Tina Smith,266.0,2019-09-16 00:00:00,2025-08-18,AUS
,,Right-Handed,Nov 20 2001,"Chilecito, Argentina",327283.0,Jazmin Ortenzi,254.0,2018-03-19 00:00:00,2025-08-18,ARG
,,Right-Handed,Mar 2 2007,"Bogota, Colombia",332846.0,Valentina Mediorreal Arias,727.0,2024-05-20 00:00:00,2025-08-18,COL
"5' 2""",1.57m,Right-Handed,Oct 9 1993,"Gates Mills, OH, USA",317414.0,Lauren Davis,26.0,2010-11-08 00:00:00,2025-08-18,USA
,,-,Mar 15 2002,"Ann Arbor, MI, USA",328144.0,Karina Miller,397.0,2021-03-08 00:00:00,2025-08-18,USA
"5' 7""",1.7m,Right-Handed,Apr 21 1997,"Fair Oaks, CA, USA",321367.0,Gabriela Knutson,155.0,2022-07-25 00:00:00,2025-08-18,CZE
"5' 6""",1.68m,Right-Handed,Apr 17 2002,"Bradenton, FL, USA",326101.0,Whitney Osuigwe,105.0,2018-03-05 00:00:00,2025-08-18,USA
"5' 5""",1.65m,Right-Handed,Sep 25 1994,"Tsuyama, Japan",318857.0,Haruka Kaji,213.0,2013-10-07 00:00:00,2025-08-18,JPN
"5' 8""",1.72m,Left-Handed,Aug 23 1995,"Galati, Romania",319454.0,Gabriela Lee,136.0,2014-09-22 00:00:00,2025-08-18,ROU
,,Right-Handed,Jul 23 1997,"Saragossa, Spain",321157.0,Irene Burillo Escorihuela,207.0,2016-01-25 00:00:00,2025-08-18,ESP
"6' 1""",1.85m,Right-Handed,Jun 17 1997,"Constanta, Romania",321280.0,Raluka Serban,152.0,2015-09-14 00:00:00,2025-08-18,CYP
"5' 7""",1.70m,Right-Handed,Oct 25 2005,"Daniel Island, SC, USA",330642.0,Liv Hovde,245.0,2022-10-24 00:00:00,2025-08-18,USA
"5' 7""",1.70m,Right-Handed,Dec 6 2007,"Torrance, CA, USA",332285.0,Iva Jovic,189.0,2023-11-27 00:00:00,2025-08-18,USA
,,-,Jan 3 2001,"Kyiv, Ukraine",327182.0,Oleksandra Oliynykova,283.0,2018-03-19 00:00:00,2025-08-18,UKR
"5' 11""",1.8m,Right-Handed,Jul 14 1999,"Braila, Romania",323368.0,Georgia Craciun,347.0,2016-02-22 00:00:00,2025-08-18,ROU
,,Right-Handed,May 26 1995,"Isernia, Italy",318001.0,Nicole Fossa Huergo,256.0,2019-11-25 00:00:00,2025-08-18,ITA
"5' 6""",168cm,Right-Handed,Mar 11 2004,"Neratovice, Czech Republic",330363.0,Barbora Palicova,180.0,2021-03-08 00:00:00,2025-08-18,CZE
,,Right-Handed,Jul 19 2006,"Washington DC, USA",330788.0,Clervie Ngounoue,280.0,2022-10-24 00:00:00,2025-08-18,USA
5' 3'',1.60m,Right-Handed,Mar 6 1999,"Visp, Switzerland",321397.0,Ylena In-Albon,110.0,2016-02-22 00:00:00,2025-08-18,SUI
"5' 7""",1.70m,Right-Handed,Apr 23 1996,"Campinas, Brazil",319305.0,Carolina Alves,165.0,2014-01-20 00:00:00,2025-08-18,BRA
,,Right-Handed,Jan 20 2001,"Melun, France",325794.0,Manon Leonard,190.0,2019-09-16 00:00:00,2025-08-18,FRA
,,Right-Handed,Feb 17 2008,"Lienz, Austria",332150.0,Lilli Tagger,506.0,2023-12-18 00:00:00,2025-08-18,AUT
"5' 9 1/2""",1.77m,Right-Handed,Oct 24 1994,"Prague , Czech Republic",318060.0,Tereza Martincova,40.0,2011-12-19 00:00:00,2025-08-18,CZE
,,Left-Handed,Jun 21 2002,"New Plymouth, New Zealand",327063.0,Monique Barry,555.0,2023-08-21 00:00:00,2025-08-18,NZL
"5' 8""",1.73m,Right-Handed,Aug 6 1995,"Stockholm, Sweden",317771.0,Rebecca Peterson,43.0,2013-06-17 00:00:00,2025-03-31,SWE
,-,Sep 1 2005,Sep 1 2005,"Adana, Turkey",330075.0,Melisa Ercan,317.0,2023-08-21 00:00:00,2025-08-18,AUS
"5' 8""",1.73m,Right-Handed,Jan 5 1999,"Toronto, Canada",322214.0,Katherine Sebov,136.0,2016-02-22 00:00:00,2025-08-18,CAN
,,-,Aug 20 2001,"Bangkok, Thailand",327633.0,Thasaporn Naklo,332.0,2023-08-21 00:00:00,2025-08-18,THA
"5' 8""",1.72m,Right-Handed,Jan 14 1992,"Tianjin, China",314429.0,Qiang Wang,12.0,2006-12-04 00:00:00,2025-08-18,CHN
5' 7'',1.69m,Right-Handed,Nov 15 1992,"Nonthaburi, Thailand",316554.0,Peangtarn Plipuech,175.0,2011-01-17 00:00:00,2025-08-18,THA
,,Right-Handed,Dec 14 2004,"Pune, India",333018.0,Vaishnavi Adkar,831.0,2023-08-21 00:00:00,2025-08-18,IND
5' 8'',1.72m,Right-Handed,Nov 12 1998,"Budapest, Hungary",323231.0,Fanny Stollar,114.0,2015-12-07 00:00:00,2025-08-04,HUN
"5' 7""",1.70m,Right-Handed,Oct 8 1997,"San Luis Potosi, Mexico",323582.0,Fernanda Contreras,139.0,2019-09-16 00:00:00,2025-02-03,MEX
"5' 2""",1.57m,Left-Handed,Dec 4 1997,"Avellaneda, Argentina",320545.0,Martina Capurro Taborda,149.0,2016-02-22 00:00:00,2025-08-18,ARG
,,Left-Handed,Jun 22 1996,"Guadalajara, Mexico",320673.0,Maria Fernanda Navarro Oliva,643.0,2022-10-24 00:00:00,2025-08-18,MEX
"5' 6""",1.68m,Right-Handed,Jan 29 2005,"San Diego, CA, USA",330053.0,Katherine Hui,872.0,2022-10-24 00:00:00,2024-02-26,USA
"5' 8""",1.73m,Right-Handed,Feb 5 1989,"Perm, Russia",314527.0,Marina Melnikova,170.0,2008-01-07 00:00:00,2025-08-18,RUS
"6' 1""",1.85m,Right-Handed,Jun 17 1980,"Lynwood, CA, USA",230220.0,Venus Williams,1.0,2000-12-04 00:00:00,2025-08-18,USA
"5' 10""",1.77m,Right-Handed,Jun 17 2003,"Greenwich, CT, USA",328281.0,Madison Sieg,294.0,2022-10-24 00:00:00,2025-08-18,USA
,,Right-Handed,Dec 16 2000,"Cleveland, OH, USA",325048.0,Dalayna Hewitt,383.0,2019-09-16 00:00:00,2025-08-18,USA
"5' 2""",1.57m,Right-Handed,Sep 18 1997,"Guadalajara, Mexico",321216.0,Jessica Hinojosa Gomez,699.0,2022-10-24 00:00:00,2025-08-18,MEX
,,-,Jul 29 2008,,333126.0,Ada Kumru,,,,TUR
"5' 8""",1.72m,Right-Handed,Sep 28 1989,"Adana, Turkey",312292.0,Cagla Buyukakcay,60.0,2006-06-05 00:00:00,2025-08-18,TUR
"5' 7""",1.70m,Right-Handed,Sep 20 1998,"Medellin, Colombia",322124.0,Yuliana Monroy,633.0,2016-02-22 00:00:00,2025-08-18,COL
,,Right-Handed,Jun 14 2007,"Sabanalarga, Colombia",331181.0,Mariana Isabel Higuita Barraza,1077.0,2024-05-20 00:00:00,2025-08-18,COL
"5' 9""",1.75m,Right-Handed,Oct 3 2006,"Lisbon, Portugal",330785.0,Maria Garcia,1351.0,2023-08-21 00:00:00,2025-08-18,POR
"5' 9""",1.75m,Right-Handed,Mar 14 1996,"London, England",319465.0,Eden Silva,298.0,2014-11-03 00:00:00,2025-08-18,GBR
,,-,Aug 15 2005,"Quimper, France",330713.0,Astrid Lew Yan Foon,599.0,2023-08-21 00:00:00,2025-08-18,FRA
"5' 7""",1.70m,Right-Handed,Jul 29 1998,"Stockholm, Sweden",323007.0,Mirjam Bjorklund,123.0,2018-03-05 00:00:00,2025-08-18,SWE
"5' 7""",1.70m,Right-Handed,Apr 26 1997,Thessaloniki,321132.0,Martha Matoula,305.0,2021-03-08 00:00:00,2025-08-18,GRE
,,Right-Handed,Feb 13 2001,"Saragossa, Spain",326911.0,Carlota Martinez Cirez,203.0,2019-11-25 00:00:00,2025-08-18,ESP
,,Right-Handed,Jun 17 2006,"Bari, Italy",332494.0,Vittoria Paganetti,503.0,2024-05-20 00:00:00,2025-08-18,ITA
,,Right-Handed,May 16 1990,"Fondi, Italy",312582.0,Federica Di Sarra,192.0,2005-08-22 00:00:00,2025-08-18,ITA
,,Right-Handed,Jun 21 2003,"Bergamo, Italy",328193.0,Lisa Pigato,318.0,2019-09-16 00:00:00,2025-08-18,ITA
,,Right-Handed,Dec 10 1996,"Desio, Italy",320369.0,Martina Colmegna,347.0,2014-11-03 00:00:00,2025-08-18,ITA
,,Right-Handed,Jul 23 2003,"Porto Potenza, Italy",329217.0,Jennifer Ruggeri,431.0,2022-10-24 00:00:00,2025-08-18,ITA
